mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
14.5,19.99,0,4,1.56,1.56,0,0,-14.5,-1.56,1.333333333,0,0,0,0.333333333,0,5,0,1.666666667,0,3.333333333,0,0,0,0,0.666666667,0,1.933333333,0,2.893333333,0,0,0,0,4.666666667,0,4.716666667,0,0.333333333,0,0.11,0,1.333333333,5,3.333333333,0,0,0,52,1,1,N,AA,N,5620,12061,2118.57,2057.44,11897,5548,41.15,237.94,110.96,19,7,22,13,5,21,R,SOUTHWEST AREA,Y,R,9.989997864,5,3,WC,0,0,O,8,S,B,1,M,,,A,,0,S,U,U,U,U,U,N,586,1000125
711,49.99,0.495,0,0,0,0,0,-53,-0.495,0.666666667,0,0,0,38.33333333,0,186.6666667,0,170.6666667,0,148,0,0,0,0,99,0,173.81,0,282.6033333,73.33333333,61.23,46.66666667,84.92,121,0,196.5233333,0,164.6666667,0,259.89,0,0.666666667,186.6666667,148,0,0,0,56,1,1,N,AA,N,10759,18695,2972.76,2930.98,18693,10757,56.37,359.48,206.87,729,399,51,740,431,52,U,NEW YORK CITY AREA,Y,N,199.9899902,3,3,WCMB,0,0,R,2,M,S,1,M,6,,C,J,1,F,U,U,U,U,Y,Y,430,1000126
342.75,75,0,0,0,0,0,0,-59.75,0,3.666666667,0,10.33333333,0,24,0,118,0,67.33333333,0,81,0,0,0,0,27.33333333,0,133.1566667,0,134.99,9,2.98,0.666666667,0.72,111.3333333,0,210.5266667,0,36,0,57.62,0,14,118,81,0,0.333333333,0,54,1,1,N,BA,N,4156,7679,4293.64,3949.48,7424,4040,75.95,142.77,77.69,363,188,75,269,156,75,C,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,4,2,WCMB,1,0,O,11,S,A,5,M,6,2,C,A,0,H,U,U,U,U,Y,Y,581,1000127
3807.75,182.9375,8.415,759,88.5,88.425,0.075,0,5.25,-76.39,27.33333333,0,19.33333333,0,93.66666667,0,989,2,542,0,860,2,0.666666667,12.33333333,11.96,201.6666667,0.333333333,1462.463333,3.633333333,1208.423333,169,233.3866667,42,71.51,1101.333333,1,2157.236667,0.793333333,289.3333333,1,513.65,2.84,46.66666667,991,862,0,45.33333333,0,50,1,1,Y,A,N,52296,114237.7667,7437.16,7296.09,113511.77,51952,155.24,2415.14,1105.36,3806,1815,307,3083,1423,212,R,CENTRAL/SOUTH TEXAS AREA,N,N,299.9899902,6,5,WCMB,1,0,O,5,S,S,4,M,6,1,I,A,0,N,U,U,U,U,Y,Y,77,1000128
1669.5,83,3.7125,0,0,0,0,1.28,240.5,-8.4375,1.333333333,0,18.33333333,0,95.66666667,0,383.3333333,0,213,0,268.3333333,0,0.666666667,5,4.646666667,115.6666667,0,588.6766667,0,477.35,53.33333333,27.62,58.33333333,124.68,354.6666667,0,796.3733333,0,126.3333333,0,269.6566667,0,19.66666667,383.3333333,268.3333333,0,9.333333333,0,52,2,1,N,B,N,28061,72377.03333,4998.28,4867.08,71311.03,27632,97.34,1426.22,552.64,1589,689,101,1625,685,99,C,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,9,7,WCMB,0,0,O,12,S,M,3,M,9,2,C,A,0,H,U,U,U,U,U,Y,116,1000129
437,10,0.7425,7,1.75,1.75,0,0,-233,-2.4925,10,0,4.666666667,0,27.66666667,0,136.6666667,0,0,0,94.33333333,0,0,0,0,0,0,297.2666667,0,0,0.333333333,0.173333333,0,0,65.66666667,0,196.91,0,28.66666667,0,100.3566667,0,14.66666667,136.6666667,94.33333333,0,0,1,56,3,3,N,AA,N,4468,16466,2012.33,1776.64,16466,4468,34.17,316.65,85.92,515,133,13,480,124,13,,NEW YORK CITY AREA,Y,N,79.98999023,4,3,WCMB,0,0,,,,U,,,,,,,0,U,U,U,U,U,U,N,656,1000130
1633.25,77.5,3.465,0,0,0,0,1.7725,-242.25,-42.42,7,0,6,0,32,0,403.3333333,0,245.6666667,0,362.3333333,0,0,0,0,114.6666667,0,401.5133333,0,571.12,124.3333333,75.10666667,70,146.2166667,545,0,880.8033333,0,54,0,91.83,0,13,403.3333333,362.3333333,0,20.33333333,1,52,1,1,N,A,N,34960,61987.22,3863.35,3783.51,61987.22,34960,94.59,1549.68,874,1714,918,137,2105,1077,155,R,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,9,7,WCMB,0,0,,,,U,,,,,,,0,U,U,U,U,U,U,N,72,1000131
483.25,50,0,8.25,0.825,0.825,0,0,-51.25,-0.825,0.333333333,0,2.666666667,0,16,0,141,0,37,0,122,0,0,0,0,14,0,309.55,0,84.63,31.66666667,40.48666667,9.666666667,18.56666667,128.6666667,0,326.0633333,0,30.33333333,0,68.11666667,0,3,141,122,0,3,1,52,2,1,Y,A,N,7621,19175,2191.61,2138.38,19160,7615,50.91,456.19,181.31,500,184,39,575,210,44,T,CENTRAL/SOUTH TEXAS AREA,Y,N,59.98999023,2,2,WCMB,1,1,O,7,S,M,2,M,7,1,C,A,0,H,Y,Y,U,Y,U,Y,504,1000132
516,50,0.2475,29.75,7.4375,7.4375,0,0.32,-45,-5.505,2.666666667,0,2.666666667,0,28,0,132,0,39.66666667,0,99.33333333,0,0,0,0,24,0,214,0,79.75,20.33333333,17.27,1.666666667,1.063333333,94,0,191.6833333,0,44.33333333,0,102.0666667,0,5.333333333,132,99.33333333,0,1.333333333,0,54,1,1,N,A,N,9553,20980.03667,2684.93,2684.93,20405.04,9318,51.63,392.4,179.19,531,236,57,489,223,55,S,MIDWEST AREA,Y,N,199.9899902,4,3,WCMB,0,0,O,14,S,U,2,M,6,2,C,A,0,N,U,U,U,Y,U,Y,45,1000133
256.5,83,0.495,0,0,0,0,0,-256.5,-0.495,3.333333333,0,2.666666667,0,36,0,162.3333333,0,59.66666667,0,121.6666667,0,0,0,0,40,0,141.2533333,0,60.69666667,4,2.16,6.666666667,10.14333333,147.3333333,0,168.9333333,0,32.66666667,0,33.01666667,0,6,162.3333333,121.6666667,0,4,1,52,3,2,N,A,N,7299,14648,4307.11,4162.52,14116,7077,83.25,282.32,141.54,342,208,84,299,169,84,C,CENTRAL/SOUTH TEXAS AREA,N,N,79.98999023,4,2,WC,1,1,O,15,S,M,5,M,7,1,C,A,0,G,U,U,U,U,U,Y,709,1000134
797.25,60,0,43.25,8.65,8.65,0,0,-9.25,-9.39,7.666666667,0,4,0,35.33333333,0,187.6666667,0,168,0,145,0,0.333333333,1,0.773333333,74.33333333,0,195.8433333,0,300.8733333,22,20.73,3.333333333,9.836666667,238,0,387.51,0,70.66666667,0,109.2066667,0,11.66666667,187.6666667,145,0,0.333333333,0,49,1,1,N,D,N,17506,33967.03333,3637.23,3553.64,33680.03,17385,74.03,701.67,362.19,800,440,73,700,383,68,C,DALLAS AREA,Y,N,149.9899902,3,3,WCMB,1,0,O,5,S,M,3,M,5,,C,A,0,N,U,U,U,U,U,Y,10,1000135
14.25,15,0,12,3,3,0,0,-7.25,-1.5,0,0,0.333333333,0,2,0,7,0,2.333333333,0,4.666666667,0,0,0,0,1.333333333,0,4.196666667,0,5.773333333,0,0,0.666666667,3.1,2.333333333,0,5.62,0,4.666666667,0,4.35,0,0.333333333,7,4.666666667,0,0,0,56,1,1,N,AA,N,572,1057,1108.15,1083.83,1032,555,20.07,19.11,10.28,17,9,19,20,12,20,C,DALLAS AREA,Y,N,99.98999023,2,2,WCMB,1,0,O,10,S,M,2,M,7,1,C,A,0,U,U,U,U,U,U,Y,234,1000136
250,29.99,3.7125,72,21.6,21.6,0,0,49,11.4675,0.666666667,0,2.333333333,0,21.66666667,0,119,0,18,0,94.33333333,0,0,0,0,9.333333333,0,93.50333333,0,22.24666667,7.666666667,3.74,10,11.48666667,80.66666667,0,81.46,0,31.66666667,0,34.29,0,3,119,94.33333333,0,0,0,49,1,1,N,A,N,4529,8377.036667,2503.84,2467.38,8352.04,4510,52.5,177.7,95.96,234,138,55,203,113,47,S,MIDWEST AREA,Y,N,199.9899902,4,4,WCMB,0,0,O,1,M,M,2,M,8,2,C,B,0,N,U,U,U,U,U,Y,296,1000137
181,30,0.495,0,0,0,0,0.0975,-146,-0.8625,2.333333333,0,3.666666667,0,19.33333333,0,125.6666667,0,23.66666667,0,100.3333333,0,6.333333333,15,11.79,14.66666667,1.333333333,111.5366667,0,22.63,41.33333333,26.75666667,7.333333333,7.49,84,0,74.46,0,37.33333333,0,59.70666667,0,6,125.6666667,100.3333333,0,0.666666667,1,49,1,1,Y,G,N,4152,6525.75,1597.31,1546.2,6424.75,4090,32.21,133.85,85.21,230,136,31,136,82,31,S,DALLAS AREA,Y,N,59.98999023,3,3,WCMB,0,0,O,2,S,A,3,M,4,2,I,A,0,I,U,U,U,U,U,Y,574,1000138
1166,75,5.445,0,0,0,0,0.5175,-119,-1.935,1.666666667,0,6.333333333,0,22.66666667,0,282.6666667,0,116,0,252,0,0,0,0,39.33333333,0,396.02,0,338.1033333,80,64.97333333,33,136.52,301.3333333,0,606.6566667,0,66.66666667,0,127.4666667,0,8,282.6666667,252,0,6.333333333,0,49,3,3,Y,A,N,32995,82835.24,6721.36,6586.8,82467.24,32828,137.23,1718.07,683.92,1206,502,105,1275,506,124,S,DALLAS AREA,Y,N,59.98999023,5,4,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,710,1000139
1276.25,84.99,0.2475,21.75,8.7,8.7,0,0,83.75,22.8425,7.333333333,0,7.333333333,0,10.66666667,0,152,0,166,0,130.3333333,0,0,0,0,27,0,283.3,0,723.5133333,15,12.97333333,2,6.516666667,211,0,759.9466667,0,81.66666667,0,246.87,0,14.66666667,152,130.3333333,0,3.333333333,1,53,2,1,N,A,N,20008,48539.06333,4701.1,4435.22,48387.06,19967,85.29,930.52,383.98,1248,299,76,1219,356,122,T,OHIO AREA,N,R,9.989997864,3,2,NA,0,0,O,7,S,M,3,M,6,2,I,A,1,S,U,U,U,Y,U,Y,1053,1000140
56,16.99,0,1,0.45,0.45,0,0,48,1.225,0,0,0.666666667,0,0,0,20,0,6.666666667,0,19.33333333,0,0,0,0,4.333333333,0,22.70666667,0,8.573333333,2.666666667,2.366666667,2,1.75,16,0,23.35666667,0,10,0,7.923333333,0,0.666666667,20,19.33333333,0,0,1,55,1,1,Y,A,N,901,1997,1104.32,1104.32,1933,873,21.65,37.9,17.12,40,22,22,57,24,25,T,MIDWEST AREA,N,N,29.98999023,1,1,NA,1,1,O,15,S,M,5,M,6,2,C,A,1,S,U,U,U,U,U,Y,1672,1000141
1328.5,79.1575,3.96,343.25,102.975,102.975,0,0.585,-128.5,-2.75,23,0,0.666666667,0,25.66666667,0,382.6666667,0,127.6666667,0,339.3333333,0,0,0,0,67,0.333333333,622.1766667,0,280.1433333,66.33333333,79.35,3,5.25,334,0,685.6266667,0,97.66666667,0,216.6933333,0,23.66666667,382.6666667,339.3333333,0,0,0,49,3,3,N,A,N,11950,27570.02,3971.38,3696.36,27238.02,11776,99.9,736.16,318.27,1371,474,159,1295,455,148,U,NEW YORK CITY AREA,Y,N,79.98999023,3,2,WCMB,0,0,,,,U,,,,,,,0,H,U,U,U,U,U,N,616,1000142
3209.75,212.99,44.3025,0,0,0,0,0,-421.75,-21.185,9.666666667,0,20.66666667,0,142,0,971.3333333,0,317.6666667,0,801.6666667,0,4.666666667,13.66666667,10.20666667,114.3333333,0.333333333,1394.973333,0,824.9166667,141.6666667,179.63,28,73.36,906.3333333,0,1779.326667,0,210.3333333,0,440.5633333,0,30.33333333,971.3333333,801.6666667,0,34.66666667,0,53,2,1,U,B,N,56029,126950.6833,11911.76,11799.31,126743.68,55932,226.91,2437.38,1075.62,3350,1201,268,3752,1341,324,C,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,11,6,WCMB,1,0,,0,S,U,2,M,5,,B,A,0,S,U,U,U,U,U,N,124,1000143
221.25,45,1.485,0,0,0,0,26.7425,-206.25,-28.07,7.666666667,0,5.333333333,0,22.66666667,0,133,0,27.33333333,0,99.33333333,0,0.666666667,6,5.933333333,19.33333333,0,99.97333333,0,17.37666667,17,10.74666667,8.666666667,6.8,93.66666667,0,90.39,0,31,0,26.96,0,13,133,99.33333333,0,0.666666667,1,55,2,1,Y,A,N,19297,32950.25333,4133.51,4043.41,32629.25,19122,74.88,604.25,354.11,290,173,84,398,238,89,,CENTRAL/SOUTH TEXAS AREA,Y,N,79.98999023,6,4,WCMB,1,1,,0,S,M,3,M,4,1,B,A,0,F,U,U,U,U,U,Y,826,1000144
65.5,29.99,0,0,0,0,0,0,-65.5,-6.4,0,0,0,0,0,0,1.666666667,0,0,0,1.666666667,0,0.666666667,1.333333333,0.8,0,0,0.823333333,0,0,0.666666667,0.023333333,0,0,1.666666667,0,0.823333333,0,0,0,0,0,0,1.666666667,1.666666667,0.333333333,0,1,51,1,1,N,A,N,15848,30841.09333,4425.28,4394.31,30841.09,15848,89.68,629.41,323.43,87,30,38,499,227,92,,MIDWEST AREA,N,N,,2,2,WC,0,0,O,1,,U,1,M,7,,C,,0,S,U,U,U,U,U,Y,754,1000145
641.25,75,0.7425,0,0,0,0,0,190.75,-0.1275,9.333333333,0,5,0,46.33333333,0,205.6666667,0,64.66666667,0,147.6666667,0,0,0,0,24.33333333,0.333333333,237.0933333,0,125.2966667,39.66666667,43.32333333,9.666666667,12.09666667,165.3333333,0,286.1733333,0,44.33333333,0,76.21666667,0,14.33333333,205.6666667,147.6666667,0,1.333333333,1,51,2,2,N,B,N,18446,39884.29,4271.11,4137.76,38956.29,18167,82.76,779.13,363.34,578,276,78,730,328,68,T,DALLAS AREA,Y,N,29.98999023,4,3,WC,1,1,O,10,S,M,3,M,4,2,C,A,1,H,U,U,Y,U,U,Y,285,1000146
153.75,50,0,0,0,0,0,0,-46.75,0,2.333333333,0,3.666666667,0,15,0,72.33333333,0,15.66666667,0,51.33333333,0,0,0,0,10.66666667,0,60.32666667,0,23.96666667,18,10.60666667,8.666666667,9.07,51,0,57.04666667,0,16,0,27.24666667,0,6,72.33333333,51.33333333,0,0,0,51,1,1,N,B,N,4090,10895,2091.04,1996.04,10801,4025,51.18,276.95,103.21,169,88,50,170,88,51,S,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,1,1,NA,0,0,O,7,M,M,1,M,7,1,C,J,0,N,U,U,U,U,U,Y,1565,1000147
2205.5,84.99,1.2375,107,26.75,26.75,0,0,-102.5,-21.1925,19.33333333,0,11.33333333,0,53.33333333,0,349,0,411.6666667,0,275.3333333,0,11.33333333,13,8.456666667,205.6666667,1.333333333,564.6966667,0,901.6766667,56.33333333,55.32333333,43,160.9233333,455.3333333,0,697.3733333,0,221.3333333,0,768.9966667,0,30.66666667,349,275.3333333,0,32,1,53,1,1,N,B,N,26791,59100,4725.59,4649.03,58899,26662,89.4,1132.67,512.73,2240,722,113,2008,705,102,U,HOUSTON AREA,N,R,79.98999023,9,6,WCMB,0,0,O,15,S,B,1,M,1,,B,A,0,U,U,U,U,U,U,Y,151,1000148
425.5,75,4.2075,0,0,0,0,0,-235.5,-3.2925,3,0,3,0,33.33333333,0,166,0,48.33333333,0,127.6666667,0,0,0,0,21,0,265.6933333,0,130.53,26,20.11,4,11.76,160.6666667,0,385.6766667,0,14.33333333,0,10.54666667,0,6,166,127.6666667,0,1.333333333,1,55,1,1,N,A,N,17151,54187.15,4831.82,4560.67,54070.15,17117,84.46,1001.3,316.98,504,187,80,366,149,79,T,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,7,4,WCMB,0,0,,3,M,B,1,M,6,1,C,B,0,S,U,U,U,U,U,Y,385,1000149
1806.5,75,15.5925,146.25,14.625,14.625,0,0.995,-155.5,-32.845,5,0,14,0,62.66666667,0,411.3333333,0.333333333,108.3333333,0,329.6666667,0.333333333,2,8,6.616666667,43.33333333,0.666666667,899.5366667,0.3,409.8866667,50,46.05,13,54.25,290.3333333,0,783.1733333,0,147.6666667,0.333333333,526.2466667,0.3,19,411.6666667,330,0,14.66666667,0,49,2,1,Y,J,N,19531,54176.61667,4766.58,4468.99,54008.62,19457,93.1,1125.18,405.35,1858,557,133,1554,463,111,S,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,7,7,WCMB,,,,,,,,,,,,,,,,,,,,,69,1000150
43.75,44.99,0,0,0,0,0,0,-34.75,0,0.666666667,0,5.333333333,0,5.666666667,0,22.66666667,0,5.333333333,0,11,0,0.666666667,1.333333333,0.846666667,3,0,13.40333333,0,6.783333333,1.666666667,0.58,3,3.016666667,13,0,13.15,0,3.333333333,0,7.036666667,0,6,22.66666667,11,0,0,0,51,1,1,Y,B,N,1067,1931,1357.06,1307.71,1884,1026,29.72,42.82,23.32,55,28,35,72,32,36,R,MIDWEST AREA,N,R,29.98999023,11,4,WC,0,0,,,,U,1,M,,,A,,0,S,U,U,U,U,U,N,270,1000151
270.75,44.99,0.2475,15,5.25,5.25,0,0.195,137.25,16.7275,9.333333333,0,3.333333333,0,15.66666667,0,79,0,17,0,53.33333333,0,0,0,0,5.666666667,0.333333333,141.7166667,0,40.68666667,6,6.75,0.666666667,4.083333333,52.66666667,0,136.68,0,15,0,45.72333333,0,12.66666667,79,53.33333333,0,0.333333333,1,53,1,1,N,A,N,3416,8373.163333,2114.12,2019.2,8306.16,3378,49.25,202.59,82.39,225,69,35,300,98,46,T,CENTRAL/SOUTH TEXAS AREA,Y,R,29.98999023,5,4,WCMB,1,0,O,3,S,M,3,M,7,1,,A,0,N,U,Y,Y,U,U,Y,57,1000152
724.75,74.99,4.2075,0,0,0,0,0,15.25,-1.8775,16.66666667,0,1.333333333,0,15.33333333,0,230.3333333,0,51.66666667,0,202.3333333,0,1,2.333333333,1.583333333,25.33333333,1,309.2033333,0,95.30333333,67.33333333,85.69333333,10.66666667,19.64333333,216.6666667,0,355.6166667,0,24.66666667,0,48.89,0,18,230.3333333,202.3333333,0,4,0,49,3,3,N,A,N,11651,27964.18667,4410.41,4273.57,27452.19,11451,89.03,571.92,238.56,720,287,80,689,271,78,,SOUTHWEST AREA,Y,N,59.98999023,7,5,WCMB,0,0,,,,U,,,,,,,0,S,U,U,U,U,U,N,626,1000153
1729.5,86.98,2.7225,182.75,22.425,16.2,6.225,0,474.5,27.43,3,0,21.66666667,0,64.33333333,0,349.3333333,28.33333333,169.3333333,0,262.6666667,28.33333333,4,12.66666667,10.37333333,62.66666667,0,508.2133333,46.57333333,438.5766667,132.3333333,149.45,97.33333333,211.3866667,310.3333333,13,642.0566667,18.35,119.3333333,15.33333333,304.7333333,28.22333333,24.66666667,377.6666667,291,0,3.333333333,0,55,1,1,N,U,N,29114,77792.05,5810.38,5686.69,77588.05,29045,105.31,1436.82,537.87,1571,613,111,1486,628,115,,DALLAS AREA,Y,N,499.9899902,8,4,WCMB,0,0,,3,,S,3,M,3,1,A,,0,N,U,U,U,U,U,Y,241,1000154
0,27,0,0,0,0,0,0,0,-0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,1,N,A,N,2820,4322,1733.22,1698.13,4291,2793,35.38,89.4,58.19,0,0,27,11,8,27,T,MIDWEST AREA,Y,N,29.98999023,5,5,WC,1,0,O,1,S,M,3,M,8,1,C,A,0,G,Y,Y,U,U,U,Y,383,1000155
1299.5,75,0,0,0,0,0,0,186.5,-68.885,18,0,12,0,49,0,253.3333333,0,405.6666667,0,188.6666667,0,1.333333333,2.666666667,2.25,253.6666667,0,190.1633333,0,446.18,38.33333333,20.12666667,103.6666667,118.83,475.6666667,0,486.2,0,104.3333333,0,150.1466667,0,30,253.3333333,188.6666667,0,13.33333333,1,53,2,2,Y,B,N,37445,62631,4350.65,4217.55,61403,36867,81.11,1180.83,708.98,1237,847,97,1579,1021,97,C,CENTRAL/SOUTH TEXAS AREA,Y,R,79.98999023,14,8,WCMB,0,0,O,1,,U,2,M,5,,,,0,H,U,U,U,U,U,Y,107,1000156
545,59.99,0.66,110.6666667,44.25333333,43.73333333,0.52,1.136666667,,,3.333333333,0,0,0,21,0,99,0,26.66666667,0,75,0,0,0,0,13.33333333,0,189.6533333,0,38.16333333,12,17.48333333,1.333333333,5.643333333,52.33333333,0,115.2933333,0,40,0,112.5233333,0,3.333333333,99,75,0,0.666666667,0,53,2,1,N,A,N,2438,7736,1409.27,1179.79,7727,2431,78.65,515.13,162.07,545,170,96,461,156,83,T,GREAT LAKES AREA,Y,N,199.9899902,4,3,WCMB,0,0,,,,U,1,M,,,A,,0,N,U,U,U,U,U,N,109,1000157
557.25,50,0,60.25,6.025,6.025,0,0,48.75,-0.825,10.33333333,0,1.666666667,0,21,0,122.3333333,0,51.66666667,0,92.66666667,0,0,0,0,23,0,202.9566667,0,129.3633333,36,68.34666667,23,43.73333333,109.6666667,0,263.8866667,0,31.33333333,0,68.43333333,0,12,122.3333333,92.66666667,0,0.666666667,0,51,2,2,Y,A,N,10231,28202,3067.2,2748.55,27690,10109,58.48,589.15,215.09,541,196,56,653,237,63,T,CENTRAL/SOUTH TEXAS AREA,N,N,79.98999023,3,3,WC,1,1,O,11,S,M,4,M,9,1,C,A,1,S,U,U,U,U,U,Y,740,1000158
790.5,75,4.95,0,0,0,0,0,-60.5,0.875,33.33333333,0,7.666666667,0,30.66666667,0,299.3333333,0,188,0,239.3333333,0,1,61,60.85,108.3333333,0,328.64,0,197.0366667,57.66666667,34.29,4.333333333,4.48,396.6666667,0,509.8333333,0,19,0,15.84333333,0,41,299.3333333,239.3333333,0,8.666666667,1,51,1,1,N,A,N,38175,60027.15667,4153.88,4042.59,59754.16,37996,80.85,1195.08,759.92,811,539,83,973,608,82,S,DALLAS AREA,N,R,29.98999023,6,4,WC,0,0,O,14,S,M,4,M,7,2,C,A,0,G,U,U,Y,Y,Y,Y,638,1000159
218.75,30.3225,0,0,0,0,0,0,-57.75,-59.0325,1.666666667,0,0.666666667,0,23,0,82.66666667,0,8.666666667,0,57.66666667,0,2.666666667,21,19.95,4.666666667,0,189.5366667,0,12.58666667,6,3.596666667,0,0,40.33333333,0,85.31,0,25.33333333,0,116.8133333,0,2.333333333,82.66666667,57.66666667,0,0,0,51,2,2,N,A,N,2705,10130,2793.6,2704.46,10025,2678,54.09,200.5,53.56,238,72,50,201,60,51,C,CENTRAL/SOUTH TEXAS AREA,N,N,79.98999023,2,2,WC,1,1,O,12,S,U,6,M,6,1,,A,0,O,U,U,U,U,U,Y,776,1000160
17.5,30,0,0,0,0,0,0,-12.5,0,0,0,0,0,5.666666667,0,23,0,4.666666667,0,17.33333333,0,0,0,0,3.333333333,0,17.72333333,0,3.793333333,0,0,0,0,17.33333333,0,17.40333333,0,3.333333333,0,4.113333333,0,0,23,17.33333333,0,0,1,55,1,1,Y,B,N,1051,1806,1710.13,1660.78,1785,1036,30.76,33.06,19.19,22,13,30,30,18,31,S,PHILADELPHIA AREA,N,N,29.98999023,1,1,NA,0,0,O,15,S,M,6,M,7,2,B,A,0,N,U,U,U,Y,U,Y,1669,1000161
1228.5,107.98,0.7425,0,0,0,0,0,-12.5,-0.7425,0.666666667,0,18,0,26,0,232.3333333,0,134,0,187.6666667,0,0.333333333,2.666666667,2.556666667,50.33333333,0,340.64,0,480.2466667,68.33333333,94.63333333,34,105.3666667,190.6666667,0,416.79,0,131,0,404.0933333,0,18.66666667,232.3333333,187.6666667,0,6.666666667,0,55,1,1,N,A,N,26839,73420.04,5754.55,5640.61,72781.04,26586,108.47,1399.64,511.27,1233,420,109,1432,471,111,C,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,11,6,WCMB,0,0,O,15,S,M,6,M,4,2,,A,0,H,Y,U,U,U,U,Y,226,1000162
217.5,29.99,2.475,78.5,27.475,27.475,0,0.2925,-0.5,16.6375,0.666666667,0,1.666666667,0,29,0,84.66666667,0,5.666666667,0,53.33333333,0,0,0,0,2.333333333,0,140.0966667,0,10.92,3.333333333,1.956666667,0,0,50.33333333,0,129.8066667,0,8.666666667,0,21.21,0,2.333333333,84.66666667,53.33333333,0,0,1,49,1,1,N,A,N,10370,39548.23,4082.29,4015.87,38844.23,10148,83.66,809.25,211.42,218,70,38,202,69,45,T,OHIO AREA,Y,N,29.98999023,2,2,WC,0,0,O,7,S,M,4,M,9,,C,A,0,G,U,U,U,Y,U,Y,805,1000163
112.5,31.98,0,0,0,0,0,0,-2.5,-0.29,1.666666667,0,0,0,13.33333333,0,47.66666667,0,18.66666667,3.333333333,33.66666667,0,0,0,0,10.66666667,0,44.67,0,17.12,6,4.143333333,0,0,40,0,53.95666667,0,7,0,7.833333333,0,1.666666667,47.66666667,33.66666667,0,0.333333333,0,49,1,1,N,A,N,2793,4907,1400.34,1355.27,4837,2746,29.46,105.15,59.7,113,59,33,113,58,33,C,SOUTHWEST AREA,Y,N,149.9899902,2,2,WCMB,1,1,O,7,S,M,2,M,4,1,C,A,0,H,U,U,U,Y,U,N,517,1000164
1060.75,75,0,0,0,0,0,0,100.25,-0.875,36.33333333,0,19.33333333,0,46.66666667,0,298,0,28.66666667,0,196.3333333,0,0,0,0,13,0,567.85,0,64.48333333,18,11.93,6,7.67,179.3333333,0,492.7233333,0,45,0,139.61,0,55.66666667,298,196.3333333,0,3.666666667,1,51,1,1,N,AA,N,20057,62951.03333,4040.71,3924.43,62414.03,19971,78.49,1248.28,399.42,1027,298,76,1121,347,77,T,DALLAS AREA,Y,N,149.9899902,6,5,WCMB,1,1,O,2,S,A,2,M,9,2,I,A,0,G,Y,Y,U,U,U,Y,206,1000165
268.5,39.99,0.2475,0,0,0,0,0,62.5,-0.2475,1.333333333,0,0.333333333,0,6,0,70,0,16,0,62.33333333,0,8.333333333,15,9.476666667,6,0,132.5866667,0,76.01666667,7.333333333,13.01333333,0.666666667,1.156666667,51.66666667,0,134.1666667,0,26.66666667,0,74.43666667,0,1.666666667,70,62.33333333,0,0,1,53,1,1,N,BA,N,4638,14626.01667,2731.38,2622.27,14572.02,4610,50.43,280.23,88.65,248,78,30,285,86,30,S,DALLAS AREA,Y,N,79.98999023,6,4,WCMB,1,0,O,15,S,S,4,M,3,1,C,A,0,N,U,U,U,U,U,Y,485,1000166
