,Time,Length,Airline,DayOfWeek,Weekend,HH_C,HH_A,PRED,PROB,REAL,CERT,CORRECT,TP,TN,FP,FN
506160,720,120,0.44034917555771097,5,0,0.0012977863472876266,0.2571428571428571,0,0.3083177083318933,0,0.19168229166810669,1,0,1,0,0
281429,860,127,0.44034917555771097,4,0,0.00040787570914753977,0.18181818181818182,0,0.3083019635807586,0,0.19169803641924138,1,0,1,0,0
377822,823,57,0.44457664088836013,7,1,0.00016685824465126627,0.2222222222222222,0,0.3082863638250695,0,0.19171363617493048,1,0,1,0,0
159009,1075,101,0.2879622344610543,4,0,0.0016685824465126626,0.26666666666666666,0,0.30825433339536373,1,0.19174566660463627,0,0,0,0,1
336204,1050,72,0.44034917555771097,4,0,0.0013719455671326337,0.1891891891891892,0,0.30821007712257065,0,0.19178992287742935,1,0,1,0,0
397971,380,80,0.5629139072847682,1,0,0.00038933590418628795,0.23809523809523808,0,0.30818177346032577,0,0.19181822653967423,1,0,1,0,0
69219,365,125,0.30404135338345867,3,0,0.0006859727835663168,0.43243243243243246,0,0.30816838176189765,0,0.19183161823810235,1,0,1,0,0
463964,910,119,0.2879622344610543,4,0,0.00022247765953502168,0.25,0,0.3081633160739433,1,0.19183668392605668,0,0,0,0,1
394288,1110,84,0.38866646134893745,5,0,0.0002595572694575253,0.21428571428571427,0,0.3081099998954808,0,0.19189000010451918,1,0,1,0,0
3976,1025,81,0.40134608572440666,3,0,0.00040787570914753977,0.18181818181818182,0,0.3081006662694565,0,0.19189933373054352,1,0,1,0,0
122795,1018,88,0.40134608572440666,3,0,0.00040787570914753977,0.18181818181818182,0,0.3081006662694565,0,0.19189933373054352,1,0,1,0,0
506055,921,69,0.4048661800486618,4,0,0.00016685824465126627,0.2222222222222222,0,0.30809912640082704,0,0.19190087359917296,1,0,1,0,0
280237,1255,143,0.30404135338345867,4,0,0.00038933590418628795,0.23809523809523808,0,0.3080883512338051,0,0.19191164876619488,1,0,1,0,0
521286,571,90,0.3091517857142857,5,0,0.0006674329786050651,0.3333333333333333,0,0.30801085601576583,1,0.19198914398423417,0,0,0,0,1
34658,383,94,0.44457664088836013,3,0,0.0003151766843412807,0.4117647058823529,0,0.308003447279811,1,0.191996552720189,0,0,0,0,1
418674,575,80,0.40134608572440666,7,1,5.561941488375542e-05,0.3333333333333333,0,0.30799736073088835,1,0.19200263926911165,0,0,0,0,1
319206,680,97,0.44457664088836013,6,1,0.00012977863472876265,0.2857142857142857,0,0.3079797522286007,1,0.1920202477713993,0,0,0,0,1
308250,680,97,0.44457664088836013,5,0,0.00012977863472876265,0.2857142857142857,0,0.3079797522286007,1,0.1920202477713993,0,0,0,0,1
445485,743,106,0.2879622344610543,3,0,0.0007601320034113241,0.24390243902439024,0,0.3079713915510897,0,0.1920286084489103,1,0,1,0,0
10447,535,82,0.44457664088836013,3,0,0.0002595572694575253,0.35714285714285715,0,0.3079137766341596,0,0.19208622336584041,1,0,1,0,0
335679,985,170,0.3228980322003578,4,0,0.00014831843969001447,0.25,0,0.3078789975946148,0,0.1921210024053852,1,0,1,0,0
194637,877,80,0.44457664088836013,3,0,0.00029663687938002894,0.1875,0,0.3078563628516915,1,0.1921436371483085,0,0,0,0,1
535129,1055,90,0.33641715727502103,1,0,0.0005376543438763025,0.2413793103448276,0,0.3078389970462843,1,0.1921610029537157,0,0,0,0,1
460979,345,85,0.34060749041580657,2,0,0.00044495531907004336,0.4166666666666667,0,0.30780733347170686,0,0.19219266652829314,1,0,1,0,0
125366,860,59,0.38866646134893745,1,0,0.0007601320034113241,0.14634146341463414,0,0.3077509646301481,0,0.19224903536985188,1,0,1,0,0
173982,860,57,0.38866646134893745,1,0,0.0007601320034113241,0.14634146341463414,0,0.3077509646301481,0,0.19224903536985188,1,0,1,0,0
112741,810,50,0.33641715727502103,4,0,0.000482034928992547,0.2692307692307692,0,0.30774479626174533,0,0.19225520373825467,1,0,1,0,0
72229,547,143,0.4048661800486618,7,1,0.00011123882976751084,0.3333333333333333,0,0.3077374582264099,0,0.1922625417735901,1,0,1,0,0
426625,1400,287,0.3091517857142857,4,0,0.0002595572694575253,0.21428571428571427,0,0.3076706608927612,1,0.19232933910723882,0,0,0,0,1
325148,1402,291,0.3091517857142857,4,0,0.0002595572694575253,0.21428571428571427,0,0.3076706608927612,0,0.19232933910723882,1,0,1,0,0
190533,1140,95,0.3897646296696178,1,0,0.00033371648930253253,0.16666666666666666,0,0.307606535765947,0,0.192393464234053,1,0,1,0,0
259501,780,40,0.33641715727502103,4,0,0.00012977863472876265,0.2857142857142857,0,0.30755809119357996,1,0.19244190880642004,0,0,0,0,1
131863,665,114,0.24981577008106118,6,1,0.0003151766843412807,0.29411764705882354,0,0.3075456805782632,0,0.1924543194217368,1,0,1,0,0
188906,770,118,0.30404135338345867,7,1,0.0012977863472876266,0.2571428571428571,0,0.3075304494037104,0,0.19246955059628962,1,0,1,0,0
79033,600,91,0.34060749041580657,1,0,0.001446104786977641,0.2948717948717949,0,0.3075240289086616,0,0.1924759710913384,1,0,1,0,0
373785,1110,86,0.34060749041580657,5,0,0.0016685824465126626,0.26666666666666666,0,0.30748330553176245,1,0.19251669446823755,0,0,0,0,1
375543,1170,86,0.34060749041580657,5,0,0.0016685824465126626,0.26666666666666666,0,0.30748330553176245,1,0.19251669446823755,0,0,0,0,1
284198,720,181,0.2879622344610543,4,0,0.00012977863472876265,0.2857142857142857,0,0.30745854035242426,0,0.19254145964757574,1,0,1,0,0
133927,430,314,0.46036085292509565,2,0,0.00016685824465126627,0.3333333333333333,0,0.3073981540087256,0,0.1926018459912744,1,0,1,0,0
341840,430,314,0.46036085292509565,2,0,0.00016685824465126627,0.3333333333333333,0,0.3073981540087256,0,0.1926018459912744,1,0,1,0,0
70496,1080,80,0.33641715727502103,2,0,0.0005376543438763025,0.2413793103448276,0,0.3073963994725958,0,0.19260360052740422,1,0,1,0,0
497672,762,83,0.40134608572440666,2,0,0.0006859727835663168,0.1891891891891892,0,0.30737122135656264,0,0.19262877864343736,1,0,1,0,0
346569,1163,65,0.44457664088836013,6,1,0.0003707960992250362,0.2,0,0.3073661847441265,0,0.19263381525587348,1,0,1,0,0
462120,1091,67,0.44457664088836013,5,0,0.0003707960992250362,0.2,0,0.3073661847441265,1,0.19263381525587348,0,0,0,0,1
398231,570,35,0.24981577008106118,1,0,0.0020579183506989505,0.32432432432432434,0,0.3073562058489578,0,0.1926437941510422,1,0,1,0,0
163323,365,125,0.46036085292509565,2,0,0.0004634951240312952,0.4,0,0.3073472375509467,0,0.19265276244905333,1,0,1,0,0
489505,405,128,0.3228980322003578,3,0,0.000482034928992547,0.4230769230769231,0,0.3073060729176522,0,0.19269392708234778,1,0,1,0,0
123075,865,170,0.3897646296696178,5,0,0.00038933590418628795,0.19047619047619047,0,0.3072701543652874,0,0.19272984563471263,1,0,1,0,0
111981,760,118,0.30404135338345867,4,0,0.0012977863472876266,0.2571428571428571,0,0.30724296618137625,0,0.19275703381862375,1,0,1,0,0
78093,870,85,0.34060749041580657,7,1,0.0016685824465126626,0.26666666666666666,0,0.3072152498545467,0,0.19278475014545332,1,0,1,0,0
58507,870,85,0.34060749041580657,7,1,0.0016685824465126626,0.26666666666666666,0,0.3072152498545467,0,0.19278475014545332,1,0,1,0,0
377391,475,80,0.33641715727502103,4,0,0.00044495531907004336,0.4166666666666667,0,0.30720378027504824,1,0.19279621972495176,0,0,0,0,1
446938,826,314,0.44034917555771097,5,0,0.0003707960992250362,0.15,0,0.30718579482913827,0,0.19281420517086173,1,0,1,0,0
335413,1020,150,0.33641715727502103,2,0,7.415921984500724e-05,0.25,0,0.3071629533118365,0,0.19283704668816348,1,0,1,0,0
467301,1020,150,0.33641715727502103,2,0,7.415921984500724e-05,0.25,0,0.3071629533118365,1,0.19283704668816348,0,0,0,0,1
270175,460,155,0.3228980322003578,6,1,0.0007230523934888205,0.4358974358974359,0,0.307141522499551,0,0.192858477500449,1,0,1,0,0
386652,500,162,0.38866646134893745,2,0,0.0001853980496125181,0.4,0,0.30712533080346477,0,0.19287466919653523,1,0,1,0,0
538887,885,199,0.44034917555771097,7,1,0.00020393785457376988,0.18181818181818182,0,0.30712396921280655,1,0.19287603078719345,0,0,0,0,1
91313,770,66,0.24981577008106118,7,1,0.00040787570914753977,0.2727272727272727,0,0.3071110799404253,1,0.1928889200595747,0,0,0,0,1
404436,1290,51,0.38866646134893745,6,1,0.0002780970744187771,0.2,0,0.30710998907634735,0,0.19289001092365265,1,0,1,0,0
217151,361,94,0.3091517857142857,3,0,0.001075308687752605,0.43103448275862066,0,0.30710770247891533,0,0.19289229752108467,1,0,1,0,0
510635,965,99,0.40134608572440666,5,0,7.415921984500724e-05,0.25,0,0.30707550514599274,0,0.19292449485400726,1,0,1,0,0
445696,1050,73,0.44034917555771097,4,0,0.0013719455671326337,0.17567567567567569,0,0.30706891566629557,0,0.19293108433370443,1,0,1,0,0
293051,575,129,0.40134608572440666,7,1,0.0005005747339537988,0.2962962962962963,0,0.3070319390660345,0,0.1929680609339655,1,0,1,0,0
125214,709,116,0.4048661800486618,1,0,0.00022247765953502168,0.25,0,0.3070267571779537,0,0.1929732428220463,1,0,1,0,0
443508,535,142,0.30404135338345867,2,0,0.0015758834217064037,0.3764705882352941,0,0.3069880892658468,0,0.1930119107341532,1,0,1,0,0
367845,1042,172,0.3091517857142857,7,1,0.0008157514182950795,0.22727272727272727,0,0.3068550662217265,1,0.19314493377827352,0,0,0,0,1
391362,1155,99,0.44034917555771097,4,0,0.0005005747339537988,0.18518518518518517,0,0.30682936771598074,0,0.19317063228401926,1,0,1,0,0
359262,1010,96,0.44034917555771097,4,0,0.0005005747339537988,0.18518518518518517,0,0.30682936771598074,1,0.19317063228401926,0,0,0,0,1
189118,750,67,0.44034917555771097,3,0,0.0013719455671326337,0.1891891891891892,0,0.3068055548250976,0,0.19319444517490242,1,0,1,0,0
173392,605,37,0.3568702290076336,4,0,0.0013348659572101301,0.2777777777777778,0,0.306803871212591,0,0.193196128787409,1,0,1,0,0
164724,870,85,0.34060749041580657,6,1,0.0016685824465126626,0.26666666666666666,0,0.3067791681781193,0,0.1932208318218807,1,0,1,0,0
368780,665,154,0.38866646134893745,1,0,0.00022247765953502168,0.25,0,0.3067699361146527,1,0.1932300638853473,0,0,0,0,1
426535,540,61,0.40134608572440666,7,1,0.0007786718083725759,0.3333333333333333,0,0.30674224125358535,1,0.19325775874641465,0,0,0,0,1
162166,577,121,0.44034917555771097,2,0,0.0006674329786050651,0.2777777777777778,0,0.3066800865204058,0,0.1933199134795942,1,0,1,0,0
342490,1055,90,0.33641715727502103,3,0,0.0005376543438763025,0.2413793103448276,0,0.3066770721244659,0,0.19332292787553412,1,0,1,0,0
175987,810,145,0.33641715727502103,5,0,0.00022247765953502168,0.25,0,0.3066315187551212,0,0.19336848124487882,1,0,1,0,0
401629,520,120,0.33641715727502103,2,0,0.0004634951240312952,0.4,0,0.30662317282445456,0,0.19337682717554544,1,0,1,0,0
404079,780,105,0.44457664088836013,1,0,0.00029663687938002894,0.1875,0,0.3066076350202476,0,0.19339236497975237,1,0,1,0,0
74180,826,142,0.44457664088836013,5,0,9.269902480625904e-05,0.2,0,0.3065917973551282,0,0.1934082026448718,1,0,1,0,0
502055,345,60,0.34060749041580657,4,0,0.000482034928992547,0.4230769230769231,0,0.3065722566699371,0,0.1934277433300629,1,0,1,0,0
131979,360,135,0.30404135338345867,3,0,0.0004634951240312952,0.44,0,0.3065487655182775,0,0.19345123448172252,1,0,1,0,0
177601,393,86,0.44457664088836013,2,0,0.0003151766843412807,0.4117647058823529,0,0.3065381625901655,0,0.19346183740983453,1,0,1,0,0
186223,1045,172,0.3091517857142857,5,0,0.0008157514182950795,0.22727272727272727,0,0.3065241743342302,0,0.19347582566576982,1,0,1,0,0
148671,441,75,0.46036085292509565,3,0,0.0007601320034113241,0.3902439024390244,0,0.306510715411612,1,0.193489284588388,0,0,0,0,1
501090,1430,362,0.34060749041580657,4,0,0.00014831843969001447,0.25,0,0.30648377226152207,0,0.19351622773847793,1,0,1,0,0
72267,1175,193,0.34060749041580657,5,0,0.00014831843969001447,0.25,0,0.30647215956184237,0,0.19352784043815763,1,0,1,0,0
228404,1175,193,0.34060749041580657,5,0,0.00014831843969001447,0.25,0,0.30647215956184237,0,0.19352784043815763,1,0,1,0,0
284694,420,267,0.3228980322003578,4,0,0.0007045125885275687,0.4473684210526316,0,0.3064665291878357,0,0.19353347081216432,1,0,1,0,0
352198,883,97,0.38866646134893745,5,0,7.415921984500724e-05,0.25,0,0.3064319488156342,0,0.19356805118436582,1,0,1,0,0
357486,880,96,0.38866646134893745,5,0,7.415921984500724e-05,0.25,0,0.3064319488156342,1,0.19356805118436582,0,0,0,0,1
287481,1355,255,0.34060749041580657,4,0,7.415921984500724e-05,0.25,0,0.30641692648644425,0,0.19358307351355575,1,0,1,0,0
402541,435,65,0.34060749041580657,7,1,0.000482034928992547,0.4230769230769231,0,0.3064146119673799,0,0.1935853880326201,1,0,1,0,0
502872,1197,72,0.24981577008106118,3,0,0.00022247765953502168,0.25,0,0.3064052386905098,0,0.19359476130949022,1,0,1,0,0
190291,650,170,0.46036085292509565,5,0,0.0003707960992250362,0.25,0,0.3063514037905353,0,0.19364859620946467,1,0,1,0,0
505040,1215,112,0.40134608572440666,1,0,9.269902480625904e-05,0.2,0,0.3063351724529247,0,0.1936648275470753,1,0,1,0,0
207302,1145,110,0.40134608572440666,1,0,9.269902480625904e-05,0.2,0,0.3063351724529247,1,0.1936648275470753,0,0,0,0,1
2621,1079,146,0.40134608572440666,3,0,0.0003707960992250362,0.1,0,0.30632552759032455,0,0.19367447240967545,1,0,1,0,0
170080,360,137,0.3091517857142857,3,0,0.0010011494679075977,0.42592592592592593,0,0.306318809587156,0,0.19368119041284398,1,0,1,0,0
121668,430,314,0.46036085292509565,3,0,0.00016685824465126627,0.3333333333333333,0,0.3063060880176401,0,0.1936939119823599,1,0,1,0,0
178619,870,130,0.3897646296696178,5,0,0.00044495531907004336,0.16666666666666666,0,0.3062793993811771,0,0.1937206006188229,1,0,1,0,0
380050,530,100,0.38866646134893745,6,1,0.00033371648930253253,0.3888888888888889,0,0.30624893868153213,0,0.19375106131846787,1,0,1,0,0
452680,1015,68,0.4048661800486618,3,0,0.00020393785457376988,0.18181818181818182,0,0.3062102855636787,0,0.19378971443632131,1,0,1,0,0
232254,885,126,0.34060749041580657,4,0,0.0007601320034113241,0.21951219512195122,0,0.3062055268635512,0,0.19379447313644882,1,0,1,0,0
191891,515,195,0.44034917555771097,7,1,0.0002780970744187771,0.4,0,0.3062036936006698,1,0.1937963063993302,0,0,0,0,1
293896,360,57,0.34060749041580657,4,0,0.000482034928992547,0.4230769230769231,0,0.30618214977242997,0,0.19381785022757003,1,0,1,0,0
276074,503,86,0.24981577008106118,4,0,0.00022247765953502168,0.4166666666666667,0,0.3061625608389528,0,0.19383743916104718,1,0,1,0,0
641,785,63,0.44457664088836013,6,1,0.0002780970744187771,0.2,0,0.30616160408178494,0,0.19383839591821506,1,0,1,0,0
405150,953,167,0.46036085292509565,3,0,0.00022247765953502168,0.08333333333333333,0,0.30612162309109703,0,0.19387837690890297,1,0,1,0,0
499498,810,233,0.3091517857142857,5,0,0.0007045125885275687,0.23684210526315788,0,0.3061159013946176,0,0.19388409860538242,1,0,1,0,0
371243,1110,175,0.3897646296696178,6,1,0.00038933590418628795,0.19047619047619047,0,0.30610367227300656,1,0.19389632772699344,0,0,0,0,1
335256,392,108,0.3091517857142857,1,0,0.00022247765953502168,0.4166666666666667,0,0.30609796340805806,0,0.19390203659194194,1,0,1,0,0
78816,535,142,0.30404135338345867,3,0,0.0015758834217064037,0.3764705882352941,0,0.30608809083722094,0,0.19391190916277906,1,0,1,0,0
454112,860,110,0.40134608572440666,2,0,9.269902480625904e-05,0.2,0,0.3060431394675175,0,0.1939568605324825,1,0,1,0,0
149746,555,165,0.33641715727502103,6,1,0.0002780970744187771,0.3333333333333333,0,0.3060187812881211,1,0.1939812187118789,0,0,0,0,1
124260,610,130,0.38866646134893745,5,0,0.00020393785457376988,0.2727272727272727,0,0.30601098828502027,0,0.19398901171497973,1,0,1,0,0
93938,945,60,0.3228980322003578,7,1,0.0005932737587600579,0.25,0,0.3059890250668992,1,0.19401097493310082,0,0,0,0,1
513913,555,179,0.24981577008106118,2,0,0.00011123882976751084,0.3333333333333333,0,0.3059878148066969,0,0.1940121851933031,1,0,1,0,0
271598,600,65,0.33641715727502103,6,1,0.000482034928992547,0.3076923076923077,0,0.30597966177491825,0,0.19402033822508175,1,0,1,0,0
380322,926,134,0.30404135338345867,6,1,0.00022247765953502168,0.25,0,0.3059650862029671,0,0.19403491379703292,1,0,1,0,0
344243,445,151,0.3091517857142857,4,0,0.0006488931736438133,0.42857142857142855,0,0.3059582982388742,0,0.19404170176112578,1,0,1,0,0
399534,1149,116,0.34060749041580657,4,0,0.00014831843969001447,0.25,0,0.3059580572463299,0,0.1940419427536701,1,0,1,0,0
141680,555,84,0.44034917555771097,3,0,0.0007045125885275687,0.3157894736842105,0,0.30595682544174374,1,0.19404317455825626,0,0,0,0,1
489405,640,50,0.33641715727502103,1,0,0.00033371648930253253,0.2777777777777778,0,0.30593582449907303,0,0.19406417550092697,1,0,1,0,0
436822,975,95,0.4048661800486618,5,0,0.0002780970744187771,0.2,0,0.3059262805460916,0,0.1940737194539084,1,0,1,0,0
225003,975,95,0.4048661800486618,6,1,0.0002780970744187771,0.2,0,0.3059262805460916,0,0.1940737194539084,1,0,1,0,0
202273,990,125,0.3897646296696178,4,0,0.0004264155141087916,0.17391304347826086,0,0.30590890512515845,1,0.19409109487484155,0,0,0,0,1
489440,969,102,0.40134608572440666,4,0,0.00016685824465126627,0.2222222222222222,0,0.30584103872651397,0,0.19415896127348603,1,0,1,0,0
96512,870,66,0.44034917555771097,5,0,0.0013719455671326337,0.1891891891891892,0,0.30583474627588075,1,0.19416525372411925,0,0,0,0,1
182217,840,150,0.3897646296696178,7,1,9.269902480625904e-05,0.2,0,0.3058186067325998,0,0.1941813932674002,1,0,1,0,0
504761,1150,169,0.44034917555771097,5,0,9.269902480625904e-05,0.2,0,0.30581421024446964,0,0.19418578975553036,1,0,1,0,0
6425,1290,58,0.38866646134893745,5,0,0.0002780970744187771,0.2,0,0.3057943609376621,0,0.1942056390623379,1,0,1,0,0
55081,897,89,0.38866646134893745,2,0,0.00033371648930253253,0.16666666666666666,0,0.3057940619576941,0,0.1942059380423059,1,0,1,0,0
465844,570,83,0.46036085292509565,3,0,0.0003707960992250362,0.3,0,0.3057906689206057,1,0.1942093310793943,0,0,0,0,1
500312,790,75,0.44457664088836013,4,0,0.00016685824465126627,0.2222222222222222,0,0.30579035616374917,0,0.19420964383625083,1,0,1,0,0
450158,1130,55,0.38866646134893745,7,1,0.00016685824465126627,0.2222222222222222,0,0.30568389676841984,0,0.19431610323158016,1,0,1,0,0
388327,915,65,0.3897646296696178,4,0,0.000964069857985094,0.19230769230769232,0,0.30565827098139225,0,0.19434172901860775,1,0,1,0,0
4682,1110,70,0.3897646296696178,4,0,0.000964069857985094,0.19230769230769232,0,0.30565827098139225,0,0.19434172901860775,1,0,1,0,0
405496,794,66,0.44457664088836013,5,0,0.0003707960992250362,0.2,0,0.305645754472838,0,0.19435424552716202,1,0,1,0,0
364048,784,94,0.40134608572440666,7,1,0.0002780970744187771,0.2,0,0.30563870004606947,1,0.19436129995393053,0,0,0,0,1
384985,945,80,0.33641715727502103,7,1,0.0005191145389150506,0.25,0,0.30561761849118857,0,0.19438238150881143,1,0,1,0,0
460563,420,140,0.30404135338345867,5,0,0.0006303533686825614,0.4411764705882353,0,0.30561552523983115,0,0.19438447476016885,1,0,1,0,0
27919,965,130,0.3897646296696178,7,1,0.0002410174644962735,0.15384615384615385,0,0.3056123586529582,0,0.19438764134704178,1,0,1,0,0
347780,990,56,0.3228980322003578,6,1,0.0005932737587600579,0.25,0,0.3056051114729598,0,0.19439488852704018,1,0,1,0,0
126601,445,155,0.33641715727502103,5,0,0.00012977863472876265,0.42857142857142855,0,0.3055688464137732,0,0.1944311535862268,1,0,1,0,0
496095,921,175,0.3897646296696178,2,0,0.0002410174644962735,0.07692307692307693,0,0.3055677344000048,0,0.1944322655999952,1,0,1,0,0
220736,800,240,0.44034917555771097,5,0,9.269902480625904e-05,0.2,0,0.3055271283486876,0,0.19447287165131238,1,0,1,0,0
24629,560,197,0.44034917555771097,5,0,0.0001853980496125181,0.3,0,0.3055204484415341,0,0.1944795515584659,1,0,1,0,0
383557,1026,207,0.3091517857142857,6,1,0.00022247765953502168,0.25,0,0.30551223486489354,0,0.19448776513510646,1,0,1,0,0
168029,810,83,0.34060749041580657,7,1,0.0016685824465126626,0.26666666666666666,0,0.3054948195832581,0,0.19450518041674192,1,0,1,0,0
4756,360,190,0.46036085292509565,7,1,0.0003707960992250362,0.4,0,0.30549357270261485,0,0.19450642729738515,1,0,1,0,0
518610,670,105,0.3897646296696178,1,0,0.00035225629426378436,0.2631578947368421,0,0.3054935168525495,1,0.1945064831474505,0,0,0,0,1
19959,707,133,0.30404135338345867,6,1,0.00012977863472876265,0.2857142857142857,0,0.3054915658464433,0,0.19450843415355668,1,0,1,0,0
214612,765,242,0.3228980322003578,4,0,0.0007045125885275687,0.23684210526315788,0,0.30548716144534677,1,0.19451283855465323,0,0,0,0,1
403442,769,57,0.3091517857142857,6,1,0.00012977863472876265,0.2857142857142857,0,0.30543854330586995,0,0.19456145669413005,1,0,1,0,0
405378,835,100,0.3897646296696178,1,0,0.00033371648930253253,0.16666666666666666,0,0.30543384856888633,0,0.19456615143111367,1,0,1,0,0
505979,1050,74,0.4048661800486618,7,1,0.00016685824465126627,0.2222222222222222,0,0.30541004525439475,0,0.19458995474560525,1,0,1,0,0
529895,890,125,0.33641715727502103,5,0,0.0006118135637213097,0.24242424242424243,0,0.30540056162550383,1,0.19459943837449617,0,0,0,0,1
353351,890,86,0.38866646134893745,3,0,0.00033371648930253253,0.16666666666666666,0,0.3053987476739467,0,0.1946012523260533,1,0,1,0,0
128740,835,100,0.3897646296696178,2,0,0.00033371648930253253,0.16666666666666666,0,0.3053842862952432,0,0.19461571370475678,1,0,1,0,0
61622,660,115,0.44034917555771097,4,0,0.0012977863472876266,0.2571428571428571,0,0.30536658062814476,0,0.19463341937185524,1,0,1,0,0
80255,535,148,0.40134608572440666,5,0,0.00014831843969001447,0.375,0,0.3053403168244662,0,0.19465968317553378,1,0,1,0,0
506577,535,148,0.40134608572440666,5,0,0.00014831843969001447,0.375,0,0.3053403168244662,0,0.19465968317553378,1,0,1,0,0
23024,1031,72,0.38866646134893745,2,0,0.00022247765953502168,0.16666666666666666,0,0.3053195340834184,0,0.1946804659165816,1,0,1,0,0
134098,1025,75,0.38866646134893745,2,0,0.00022247765953502168,0.16666666666666666,0,0.3053195340834184,0,0.1946804659165816,1,0,1,0,0
289900,1296,83,0.40134608572440666,1,0,0.00020393785457376988,0.18181818181818182,0,0.3053150714228476,0,0.19468492857715242,1,0,1,0,0
216326,420,142,0.30404135338345867,7,1,0.0006303533686825614,0.4411764705882353,0,0.3052559922958404,0,0.19474400770415962,1,0,1,0,0
394083,1335,75,0.33641715727502103,7,1,0.0005191145389150506,0.25,0,0.30521902505088255,0,0.19478097494911745,1,0,1,0,0
276572,640,120,0.3897646296696178,4,0,0.0010011494679075977,0.25925925925925924,0,0.30521766713991033,0,0.19478233286008967,1,0,1,0,0
461552,725,104,0.38866646134893745,3,0,0.0004634951240312952,0.24,0,0.30519856014521085,1,0.19480143985478915,0,0,0,0,1
503422,695,185,0.44034917555771097,3,0,0.0005005747339537988,0.2222222222222222,0,0.3051928081320113,0,0.19480719186798873,1,0,1,0,0
331005,686,109,0.30404135338345867,3,0,0.000871370833178835,0.2765957446808511,0,0.30517954560646343,0,0.19482045439353657,1,0,1,0,0
171375,342,136,0.44034917555771097,2,0,0.0006488931736438133,0.4,0,0.3051758264836433,0,0.19482417351635672,1,0,1,0,0
168127,921,175,0.3897646296696178,3,0,0.0002410174644962735,0.07692307692307693,0,0.30517242011625734,0,0.19482757988374266,1,0,1,0,0
463366,1080,83,0.40134608572440666,1,0,0.00022247765953502168,0.16666666666666666,0,0.3051479127519884,1,0.19485208724801162,0,0,0,0,1
138339,1175,84,0.40134608572440666,1,0,0.00022247765953502168,0.16666666666666666,0,0.3051479127519884,1,0.19485208724801162,0,0,0,0,1
409920,773,96,0.2879622344610543,7,1,0.0006303533686825614,0.2647058823529412,0,0.30514373935613676,1,0.19485626064386324,0,0,0,0,1
244791,1265,53,0.38866646134893745,5,0,0.00016685824465126627,0.2222222222222222,0,0.30513580441771754,0,0.19486419558228246,1,0,1,0,0
433965,495,192,0.44034917555771097,5,0,0.0010011494679075977,0.4074074074074074,0,0.3051271829721906,0,0.1948728170278094,1,0,1,0,0
462426,630,105,0.3897646296696178,7,1,0.00040787570914753977,0.2727272727272727,0,0.3051254064679917,1,0.1948745935320083,0,0,0,0,1
239988,570,82,0.40134608572440666,3,0,0.0001853980496125181,0.3,0,0.30511167471175304,0,0.19488832528824696,1,0,1,0,0
66082,570,82,0.40134608572440666,3,0,0.0001853980496125181,0.3,0,0.30511167471175304,0,0.19488832528824696,1,0,1,0,0
302272,700,100,0.3897646296696178,3,0,0.000482034928992547,0.2692307692307692,0,0.3050753486029638,1,0.19492465139703619,0,0,0,0,1
218181,365,140,0.33641715727502103,5,0,0.00029663687938002894,0.4375,0,0.30506685392291827,0,0.19493314607708173,1,0,1,0,0
212166,1119,133,0.44457664088836013,6,1,9.269902480625904e-05,0.2,0,0.3050287736853564,1,0.1949712263146436,0,0,0,0,1
240229,995,96,0.38866646134893745,3,0,0.00040787570914753977,0.13636363636363635,0,0.30499988265551686,0,0.19500011734448314,1,0,1,0,0
220032,495,65,0.33641715727502103,7,1,0.00044495531907004336,0.4166666666666667,0,0.30498284667653336,0,0.19501715332346664,1,0,1,0,0
486150,545,155,0.30404135338345867,4,0,0.0009084504431013386,0.3673469387755102,0,0.3049652456258326,0,0.1950347543741674,1,0,1,0,0
494732,814,77,0.44457664088836013,4,0,0.0001853980496125181,0.2,0,0.3049637765928532,0,0.19503622340714682,1,0,1,0,0
3011,420,122,0.44034917555771097,3,0,0.0004634951240312952,0.4,0,0.3049585011659099,0,0.1950414988340901,1,0,1,0,0
16096,918,242,0.44034917555771097,4,0,0.0002780970744187771,0.06666666666666667,0,0.30495704748104957,0,0.19504295251895043,1,0,1,0,0
160213,409,116,0.30404135338345867,2,0,0.00012977863472876265,0.42857142857142855,0,0.3049437158652793,1,0.1950562841347207,0,0,0,0,1
76768,565,60,0.34060749041580657,1,0,0.0002410174644962735,0.3076923076923077,0,0.30492805411306845,0,0.19507194588693155,1,0,1,0,0
137336,1125,63,0.44457664088836013,6,1,0.00016685824465126627,0.2222222222222222,0,0.30491687165627107,0,0.19508312834372893,1,0,1,0,0
37224,820,333,0.3228980322003578,3,0,0.00016685824465126627,0.2222222222222222,0,0.304898461199548,1,0.195101538800452,0,0,0,0,1
263437,1065,96,0.24981577008106118,4,0,0.0003707960992250362,0.25,0,0.30489535221054453,1,0.19510464778945547,0,0,0,0,1
390790,1100,105,0.33641715727502103,5,0,0.0002780970744187771,0.26666666666666666,0,0.3048749181642305,0,0.1951250818357695,1,0,1,0,0
175032,1130,118,0.4048661800486618,4,0,0.00020393785457376988,0.18181818181818182,0,0.3048617178610109,0,0.1951382821389891,1,0,1,0,0
199517,840,79,0.33641715727502103,3,0,0.0005376543438763025,0.2413793103448276,0,0.30482839799178774,1,0.19517160200821226,0,0,0,0,1
